log_ts,utc,lat,lon,hdop,altitude,fix,cog,spkm,spkn,date,nsat,gps_timestamp,log_timestamp,latitude,longitude,speed_kmh,speed_mph,dist_m,dist_from_prev_km,Not Squelched
20250508-04:20:35,042036.000,37.58909,-122.08382,1.0,3.9,3,208.00,0.0,0.0,080525,9,2025-05-08 04:20:36.000,2025-05-08 04:20:35,37.58909,-122.08382,0.0,0.0,2.9161718454560557,0.0,False
20250508-04:20:36,042037.000,37.58908,-122.08382,1.0,2.4,3,208.00,0.4,0.2,080525,9,2025-05-08 04:20:37.000,2025-05-08 04:20:36,37.58908,-122.08382,0.4,0.2485484,3.1992285017897095,0.0011119492658909769,False
20250508-04:20:37,042038.000,37.58908,-122.08381,1.0,1.3,3,208.00,0.0,0.0,080525,9,2025-05-08 04:20:38.000,2025-05-08 04:20:37,37.58908,-122.08381,0.0,0.0,2.4264017696043303,0.0008811151788253355,False
20250508-04:20:38,042039.000,37.58908,-122.08381,1.0,0.6,3,208.00,0.0,0.0,080525,9,2025-05-08 04:20:39.000,2025-05-08 04:20:38,37.58908,-122.08381,0.0,0.0,2.4264017696043303,0.0,False
20250508-04:20:39,042040.000,37.58908,-122.08381,1.0,0.0,3,208.00,0.0,0.0,080525,9,2025-05-08 04:20:40.000,2025-05-08 04:20:39,37.58908,-122.08381,0.0,0.0,2.4264017696043303,0.0,False
20250508-04:20:40,042041.000,37.58907,-122.08381,1.0,0.0,3,208.00,0.4,0.2,080525,9,2025-05-08 04:20:41.000,2025-05-08 04:20:40,37.58907,-122.08381,0.4,0.2485484,3.176679411135888,0.0011119492665983,False
20250508-04:20:41,042042.000,37.58907,-122.08380,1.0,1.0,3,188.50,0.4,0.2,080525,9,2025-05-08 04:20:42.000,2025-05-08 04:20:41,37.58907,-122.0838,0.4,0.2485484,2.7011815781258552,0.0008811152949660111,False
20250508-04:20:42,042043.000,37.58907,-122.08380,1.0,2.9,3,188.50,0.4,0.2,080525,9,2025-05-08 04:20:43.000,2025-05-08 04:20:42,37.58907,-122.0838,0.4,0.2485484,2.7011815781258552,0.0,False
20250508-04:20:43,042044.000,37.58907,-122.08380,1.0,4.3,3,170.40,0.4,0.2,080525,9,2025-05-08 04:20:44.000,2025-05-08 04:20:43,37.58907,-122.0838,0.4,0.2485484,2.7011815781258552,0.0,False
20250508-04:20:44,042045.000,37.58907,-122.08380,1.0,5.2,3,170.40,0.0,0.0,080525,9,2025-05-08 04:20:45.000,2025-05-08 04:20:44,37.58907,-122.0838,0.0,0.0,2.7011815781258552,0.0,False
20250508-04:20:45,042046.000,37.58907,-122.08381,1.0,3.6,3,170.40,0.0,0.0,080525,9,2025-05-08 04:20:46.000,2025-05-08 04:20:45,37.58907,-122.08381,0.0,0.0,3.176679411135888,0.0008811152949660111,False
20250508-04:20:46,042047.000,37.58907,-122.08381,1.0,2.5,3,170.40,0.7,0.4,080525,9,2025-05-08 04:20:47.000,2025-05-08 04:20:46,37.58907,-122.08381,0.7,0.4349597,3.176679411135888,0.0,False
20250508-04:20:47,042048.000,37.58908,-122.08381,1.0,0.9,3,170.40,0.7,0.4,080525,9,2025-05-08 04:20:48.000,2025-05-08 04:20:47,37.58908,-122.08381,0.7,0.4349597,2.4264017696043303,0.0011119492665983,False
20250508-04:20:48,042049.000,37.58907,-122.08381,1.0,0.2,3,170.40,0.0,0.0,080525,9,2025-05-08 04:20:49.000,2025-05-08 04:20:48,37.58907,-122.08381,0.0,0.0,3.176679411135888,0.0011119492665983,False
20250508-04:20:49,042050.000,37.58907,-122.08382,1.0,0.3,3,170.40,0.7,0.4,080525,9,2025-05-08 04:20:50.000,2025-05-08 04:20:49,37.58907,-122.08382,0.7,0.4349597,3.799859224285565,0.0008811152972079595,False
20250508-04:20:50,042051.000,37.58907,-122.08381,1.0,0.8,3,144.50,0.7,0.4,080525,9,2025-05-08 04:20:51.000,2025-05-08 04:20:50,37.58907,-122.08381,0.7,0.4349597,3.176679411135888,0.0008811152972079595,False
20250508-04:20:51,042052.000,37.58907,-122.08382,1.0,0.0,3,144.50,0.0,0.0,080525,9,2025-05-08 04:20:52.000,2025-05-08 04:20:51,37.58907,-122.08382,0.0,0.0,3.799859224285565,0.0008811152972079595,False
20250508-04:20:52,042053.000,37.58907,-122.08382,1.0,0.0,3,170.70,0.7,0.4,080525,9,2025-05-08 04:20:53.000,2025-05-08 04:20:52,37.58907,-122.08382,0.7,0.4349597,3.799859224285565,0.0,False
20250508-04:20:53,042054.000,37.58907,-122.08383,1.0,0.0,3,170.70,0.0,0.0,080525,9,2025-05-08 04:20:54.000,2025-05-08 04:20:53,37.58907,-122.08383,0.0,0.0,4.509910868590499,0.0008811152972079595,False
20250508-04:20:54,042055.000,37.58907,-122.08383,1.0,0.0,3,170.70,0.6,0.3,080525,9,2025-05-08 04:20:55.000,2025-05-08 04:20:54,37.58907,-122.08383,0.6,0.3728226,4.509910868590499,0.0,False
20250508-04:20:55,042056.000,37.58907,-122.08383,1.0,0.4,3,170.70,0.0,0.0,080525,9,2025-05-08 04:20:56.000,2025-05-08 04:20:55,37.58907,-122.08383,0.0,0.0,4.509910868590499,0.0,False
20250508-04:20:56,042057.000,37.58907,-122.08383,1.0,1.0,3,170.70,0.0,0.0,080525,9,2025-05-08 04:20:57.000,2025-05-08 04:20:56,37.58907,-122.08383,0.0,0.0,4.509910868590499,0.0,False
20250508-04:20:57,042058.000,37.58907,-122.08383,1.0,1.4,3,170.70,0.0,0.0,080525,9,2025-05-08 04:20:58.000,2025-05-08 04:20:57,37.58907,-122.08383,0.0,0.0,4.509910868590499,0.0,False
20250508-04:20:58,042059.000,37.58907,-122.08383,1.0,1.1,3,170.70,0.0,0.0,080525,9,2025-05-08 04:20:59.000,2025-05-08 04:20:58,37.58907,-122.08383,0.0,0.0,4.509910868590499,0.0,False
20250508-04:20:59,042100.000,37.58906,-122.08383,1.0,0.0,3,170.70,0.0,0.0,080525,9,2025-05-08 04:21:00.000,2025-05-08 04:20:59,37.58906,-122.08383,0.0,0.0,5.197694324510103,0.0011119492658909769,False
20250508-04:21:00,042101.000,37.58906,-122.08384,1.0,0.0,3,170.70,0.5,0.3,080525,9,2025-05-08 04:21:01.000,2025-05-08 04:21:00,37.58906,-122.08384,0.5,0.3106855,5.8710408842640875,0.0008811154133486079,False
20250508-04:21:01,042102.000,37.58906,-122.08384,1.0,0.0,3,170.70,0.5,0.3,080525,9,2025-05-08 04:21:02.000,2025-05-08 04:21:01,37.58906,-122.08384,0.5,0.3106855,5.8710408842640875,0.0,False
20250508-04:21:02,042103.000,37.58907,-122.08384,1.0,0.0,3,170.70,0.0,0.0,080525,9,2025-05-08 04:21:03.000,2025-05-08 04:21:02,37.58907,-122.08384,0.0,0.0,5.271848804254825,0.0011119492658909769,False
20250508-04:21:03,042104.000,37.58906,-122.08384,1.0,0.0,3,170.70,0.0,0.0,080525,9,2025-05-08 04:21:04.000,2025-05-08 04:21:03,37.58906,-122.08384,0.0,0.0,5.8710408842640875,0.0011119492658909769,False
20250508-04:21:04,042105.000,37.58906,-122.08384,1.0,0.0,3,170.70,0.4,0.2,080525,9,2025-05-08 04:21:05.000,2025-05-08 04:21:04,37.58906,-122.08384,0.4,0.2485484,5.8710408842640875,0.0,False
20250508-04:21:05,042106.000,37.58906,-122.08384,1.0,1.3,3,170.70,0.4,0.2,080525,9,2025-05-08 04:21:06.000,2025-05-08 04:21:05,37.58906,-122.08384,0.4,0.2485484,5.8710408842640875,0.0,False
20250508-04:21:06,042107.000,37.58906,-122.08384,1.0,2.0,3,170.70,0.4,0.2,080525,9,2025-05-08 04:21:07.000,2025-05-08 04:21:06,37.58906,-122.08384,0.4,0.2485484,5.8710408842640875,0.0,False
20250508-04:21:07,042108.000,37.58906,-122.08384,1.0,2.6,3,170.70,0.5,0.3,080525,9,2025-05-08 04:21:08.000,2025-05-08 04:21:07,37.58906,-122.08384,0.5,0.3106855,5.8710408842640875,0.0,False
20250508-04:21:08,042109.000,37.58906,-122.08384,1.0,0.2,3,170.70,0.0,0.0,080525,9,2025-05-08 04:21:09.000,2025-05-08 04:21:08,37.58906,-122.08384,0.0,0.0,5.8710408842640875,0.0,False
20250508-04:21:09,042110.000,37.58906,-122.08384,1.0,0.9,3,170.70,0.5,0.3,080525,9,2025-05-08 04:21:10.000,2025-05-08 04:21:09,37.58906,-122.08384,0.5,0.3106855,5.8710408842640875,0.0,False
20250508-04:21:10,042111.000,37.58906,-122.08383,1.0,2.0,3,170.70,0.0,0.0,080525,9,2025-05-08 04:21:11.000,2025-05-08 04:21:10,37.58906,-122.08383,0.0,0.0,5.197694324510103,0.0008811154133486079,False
20250508-04:21:11,042112.000,37.58906,-122.08383,1.0,2.7,3,170.00,0.5,0.3,080525,9,2025-05-08 04:21:12.000,2025-05-08 04:21:11,37.58906,-122.08383,0.5,0.3106855,5.197694324510103,0.0,False
20250508-04:21:12,042113.000,37.58906,-122.08384,1.0,2.3,3,170.00,0.0,0.0,080525,9,2025-05-08 04:21:13.000,2025-05-08 04:21:12,37.58906,-122.08384,0.0,0.0,5.8710408842640875,0.0008811154133486079,False
20250508-04:21:13,042114.000,37.58906,-122.08384,1.0,2.8,3,170.00,0.0,0.0,080525,9,2025-05-08 04:21:14.000,2025-05-08 04:21:13,37.58906,-122.08384,0.0,0.0,5.8710408842640875,0.0,False
20250508-04:21:14,042115.000,37.58906,-122.08384,1.0,3.3,3,170.00,0.6,0.3,080525,9,2025-05-08 04:21:15.000,2025-05-08 04:21:14,37.58906,-122.08384,0.6,0.3728226,5.8710408842640875,0.0,False
20250508-04:21:15,042116.000,37.58906,-122.08384,1.0,3.5,3,170.00,0.0,0.0,080525,9,2025-05-08 04:21:16.000,2025-05-08 04:21:15,37.58906,-122.08384,0.0,0.0,5.8710408842640875,0.0,False
20250508-04:21:16,042117.000,37.58905,-122.08384,1.0,3.1,3,170.00,0.5,0.3,080525,9,2025-05-08 04:21:17.000,2025-05-08 04:21:16,37.58905,-122.08384,0.5,0.3106855,6.604446582986473,0.001111949267305623,False
20250508-04:21:17,042118.000,37.58905,-122.08384,1.0,2.3,3,170.00,0.0,0.0,080525,9,2025-05-08 04:21:18.000,2025-05-08 04:21:17,37.58905,-122.08384,0.0,0.0,6.604446582986473,0.0,False
20250508-04:21:18,042119.000,37.58905,-122.08384,1.0,0.8,3,170.00,0.5,0.3,080525,9,2025-05-08 04:21:19.000,2025-05-08 04:21:18,37.58905,-122.08384,0.5,0.3106855,6.604446582986473,0.0,False
20250508-04:21:19,042120.000,37.58905,-122.08383,1.0,3.1,3,170.00,0.0,0.0,080525,9,2025-05-08 04:21:20.000,2025-05-08 04:21:19,37.58905,-122.08383,0.0,0.0,6.013785737162769,0.000881115531731178,False
20250508-04:21:20,042121.000,37.58905,-122.08383,1.0,4.3,3,170.00,0.0,0.0,080525,9,2025-05-08 04:21:21.000,2025-05-08 04:21:20,37.58905,-122.08383,0.0,0.0,6.013785737162769,0.0,False
20250508-04:21:21,042122.000,37.58905,-122.08383,1.0,2.6,3,167.00,0.5,0.3,080525,9,2025-05-08 04:21:22.000,2025-05-08 04:21:21,37.58905,-122.08383,0.5,0.3106855,6.013785737162769,0.0,False
20250508-04:21:22,042123.000,37.58905,-122.08383,1.0,1.7,3,167.00,0.5,0.3,080525,9,2025-05-08 04:21:23.000,2025-05-08 04:21:22,37.58905,-122.08383,0.5,0.3106855,6.013785737162769,0.0,False
20250508-04:21:23,042124.000,37.58904,-122.08384,1.0,2.4,3,167.00,0.0,0.0,080525,9,2025-05-08 04:21:24.000,2025-05-08 04:21:23,37.58904,-122.08384,0.0,0.0,7.432440420769337,0.0014187303676368936,False
20250508-04:21:24,042125.000,37.58904,-122.08384,1.0,3.9,3,167.00,0.5,0.3,080525,9,2025-05-08 04:21:25.000,2025-05-08 04:21:24,37.58904,-122.08384,0.5,0.3106855,7.432440420769337,0.0,False
20250508-04:21:25,042126.000,37.58904,-122.08384,1.0,2.1,3,167.00,0.5,0.3,080525,9,2025-05-08 04:21:26.000,2025-05-08 04:21:25,37.58904,-122.08384,0.5,0.3106855,7.432440420769337,0.0,False
20250508-04:21:26,042127.000,37.58904,-122.08384,1.0,0.0,3,167.00,0.6,0.3,080525,9,2025-05-08 04:21:27.000,2025-05-08 04:21:26,37.58904,-122.08384,0.6,0.3728226,7.432440420769337,0.0,False
20250508-04:21:27,042128.000,37.58904,-122.08384,1.0,0.4,3,144.50,0.6,0.3,080525,9,2025-05-08 04:21:28.000,2025-05-08 04:21:27,37.58904,-122.08384,0.6,0.3728226,7.432440420769337,0.0,False
20250508-04:21:28,042129.000,37.58905,-122.08383,1.0,1.1,3,127.60,0.6,0.3,080525,9,2025-05-08 04:21:29.000,2025-05-08 04:21:28,37.58905,-122.08383,0.6,0.3728226,6.013785737162769,0.0014187303676368936,False
20250508-04:21:29,042130.000,37.58905,-122.08383,1.0,2.3,3,127.60,0.6,0.3,080525,9,2025-05-08 04:21:30.000,2025-05-08 04:21:29,37.58905,-122.08383,0.6,0.3728226,6.013785737162769,0.0,False
20250508-04:21:30,042131.000,37.58905,-122.08383,1.0,4.7,3,127.60,0.6,0.3,080525,9,2025-05-08 04:21:31.000,2025-05-08 04:21:30,37.58905,-122.08383,0.6,0.3728226,6.013785737162769,0.0,False
20250508-04:21:31,042132.000,37.58905,-122.08383,1.0,3.9,3,127.60,0.0,0.0,080525,9,2025-05-08 04:21:32.000,2025-05-08 04:21:31,37.58905,-122.08383,0.0,0.0,6.013785737162769,0.0,False
20250508-04:21:32,042133.000,37.58905,-122.08383,1.0,4.2,3,127.60,0.0,0.0,080525,9,2025-05-08 04:21:33.000,2025-05-08 04:21:32,37.58905,-122.08383,0.0,0.0,6.013785737162769,0.0,False
20250508-04:21:33,042134.000,37.58904,-122.08383,1.0,4.6,3,136.10,0.6,0.3,080525,9,2025-05-08 04:21:34.000,2025-05-08 04:21:33,37.58904,-122.08383,0.6,0.3728226,6.9128918573852465,0.0011119492665983,False
20250508-04:21:34,042135.000,37.58903,-122.08382,1.0,4.7,3,136.10,0.0,0.0,080525,9,2025-05-08 04:21:35.000,2025-05-08 04:21:34,37.58903,-122.08382,0.0,0.0,7.48218029823537,0.001418730441997469,False
20250508-04:21:35,042136.000,37.58903,-122.08381,1.0,4.3,3,136.10,0.0,0.0,080525,9,2025-05-08 04:21:36.000,2025-05-08 04:21:35,37.58903,-122.08381,0.0,0.0,7.185776341880783,0.0008811157707381871,False
20250508-04:21:36,042137.000,37.58903,-122.08381,1.0,3.1,3,136.10,0.0,0.0,080525,9,2025-05-08 04:21:37.000,2025-05-08 04:21:36,37.58903,-122.08381,0.0,0.0,7.185776341880783,0.0,False
20250508-04:21:37,042138.000,37.58903,-122.08382,1.0,3.1,3,136.10,0.0,0.0,080525,9,2025-05-08 04:21:38.000,2025-05-08 04:21:37,37.58903,-122.08382,0.0,0.0,7.48218029823537,0.0008811157707381871,False
20250508-04:21:38,042139.000,37.58903,-122.08382,1.0,3.0,3,136.10,0.5,0.2,080525,9,2025-05-08 04:21:39.000,2025-05-08 04:21:38,37.58903,-122.08382,0.5,0.3106855,7.48218029823537,0.0,False
20250508-04:21:39,042140.000,37.58903,-122.08382,1.0,3.9,3,136.10,0.0,0.0,080525,9,2025-05-08 04:21:40.000,2025-05-08 04:21:39,37.58903,-122.08382,0.0,0.0,7.48218029823537,0.0,False
20250508-04:21:40,042141.000,37.58903,-122.08381,1.0,5.1,3,136.10,0.0,0.0,080525,9,2025-05-08 04:21:41.000,2025-05-08 04:21:40,37.58903,-122.08381,0.0,0.0,7.185776341880783,0.0008811157707381871,False
20250508-04:21:41,042142.000,37.58903,-122.08381,1.0,5.7,3,136.10,0.0,0.0,080525,9,2025-05-08 04:21:42.000,2025-05-08 04:21:41,37.58903,-122.08381,0.0,0.0,7.185776341880783,0.0,False
20250508-04:21:42,042143.000,37.58903,-122.08381,1.0,7.1,3,136.10,0.4,0.2,080525,9,2025-05-08 04:21:43.000,2025-05-08 04:21:42,37.58903,-122.08381,0.4,0.2485484,7.185776341880783,0.0,False
20250508-04:21:43,042144.000,37.58904,-122.08381,1.0,6.6,3,136.10,0.4,0.2,080525,9,2025-05-08 04:21:44.000,2025-05-08 04:21:43,37.58904,-122.08381,0.4,0.2485484,6.126994837584164,0.0011119492658909769,False
20250508-04:21:44,042145.000,37.58904,-122.08381,1.0,5.2,3,136.10,0.4,0.2,080525,9,2025-05-08 04:21:45.000,2025-05-08 04:21:44,37.58904,-122.08381,0.4,0.2485484,6.126994837584164,0.0,False
20250508-04:21:45,042146.000,37.58905,-122.08381,1.0,5.0,3,297.00,0.5,0.2,080525,9,2025-05-08 04:21:46.000,2025-05-08 04:21:45,37.58905,-122.08381,0.5,0.3106855,5.090934312801201,0.0011119492665983,False
20250508-04:21:46,042147.000,37.58905,-122.08381,1.0,3.7,3,310.10,0.7,0.4,080525,9,2025-05-08 04:21:47.000,2025-05-08 04:21:46,37.58905,-122.08381,0.7,0.4349597,5.090934312801201,0.0,False
20250508-04:21:47,042148.000,37.58905,-122.08381,1.0,2.5,3,318.80,0.8,0.4,080525,9,2025-05-08 04:21:48.000,2025-05-08 04:21:47,37.58905,-122.08381,0.8,0.4970968,5.090934312801201,0.0,False
20250508-04:21:48,042149.000,37.58906,-122.08381,1.0,2.4,3,318.80,0.0,0.0,080525,9,2025-05-08 04:21:49.000,2025-05-08 04:21:48,37.58906,-122.08381,0.0,0.0,4.094877403863702,0.001111949267305623,False
20250508-04:21:49,042150.000,37.58906,-122.08381,1.0,3.1,3,318.80,0.7,0.4,080525,9,2025-05-08 04:21:50.000,2025-05-08 04:21:49,37.58906,-122.08381,0.7,0.4349597,4.094877403863702,0.0,False
20250508-04:21:50,042151.000,37.58906,-122.08381,1.0,4.7,3,318.80,0.0,0.0,080525,9,2025-05-08 04:21:51.000,2025-05-08 04:21:50,37.58906,-122.08381,0.0,0.0,4.094877403863702,0.0,False
20250508-04:21:51,042152.000,37.58906,-122.08381,1.0,4.3,3,318.80,0.0,0.0,080525,9,2025-05-08 04:21:52.000,2025-05-08 04:21:51,37.58906,-122.08381,0.0,0.0,4.094877403863702,0.0,False
20250508-04:21:52,042153.000,37.58906,-122.08380,1.0,4.6,3,318.80,0.0,0.0,080525,9,2025-05-08 04:21:53.000,2025-05-08 04:21:52,37.58906,-122.0838,0.0,0.0,3.7380623876594177,0.0008811154133486079,False
20250508-04:21:53,042154.000,37.58906,-122.08380,1.0,4.8,3,318.80,0.0,0.0,080525,9,2025-05-08 04:21:54.000,2025-05-08 04:21:53,37.58906,-122.0838,0.0,0.0,3.7380623876594177,0.0,False
20250508-04:21:54,042155.000,37.58906,-122.08380,1.0,4.9,3,318.80,0.0,0.0,080525,9,2025-05-08 04:21:55.000,2025-05-08 04:21:54,37.58906,-122.0838,0.0,0.0,3.7380623876594177,0.0,False
20250508-04:21:55,042156.000,37.58906,-122.08380,1.0,3.7,3,318.80,0.0,0.0,080525,9,2025-05-08 04:21:56.000,2025-05-08 04:21:55,37.58906,-122.0838,0.0,0.0,3.7380623876594177,0.0,False
20250508-04:21:56,042157.000,37.58906,-122.08380,1.0,4.6,3,318.80,0.4,0.2,080525,9,2025-05-08 04:21:57.000,2025-05-08 04:21:56,37.58906,-122.0838,0.4,0.2485484,3.7380623876594177,0.0,False
20250508-04:21:57,042158.000,37.58906,-122.08379,1.0,4.7,3,318.80,0.4,0.2,080525,9,2025-05-08 04:21:58.000,2025-05-08 04:21:57,37.58906,-122.08379,0.4,0.2485484,3.5680425936238866,0.0008811154155905565,False
20250508-04:21:58,042159.000,37.58906,-122.08379,1.0,5.2,3,318.80,0.4,0.2,080525,9,2025-05-08 04:21:59.000,2025-05-08 04:21:58,37.58906,-122.08379,0.4,0.2485484,3.5680425936238866,0.0,False
20250508-04:21:59,042200.000,37.58906,-122.08379,1.0,6.0,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:00.000,2025-05-08 04:21:59,37.58906,-122.08379,0.0,0.0,3.5680425936238866,0.0,False
20250508-04:22:00,042201.000,37.58906,-122.08379,1.0,6.7,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:01.000,2025-05-08 04:22:00,37.58906,-122.08379,0.0,0.0,3.5680425936238866,0.0,False
20250508-04:22:01,042202.000,37.58906,-122.08379,1.0,6.0,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:02.000,2025-05-08 04:22:01,37.58906,-122.08379,0.0,0.0,3.5680425936238866,0.0,False
20250508-04:22:02,042203.000,37.58906,-122.08378,1.0,5.7,3,318.80,0.4,0.2,080525,9,2025-05-08 04:22:03.000,2025-05-08 04:22:02,37.58906,-122.08378,0.4,0.2485484,3.611298044558993,0.0008811154133486079,False
20250508-04:22:03,042204.000,37.58906,-122.08378,1.0,4.8,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:04.000,2025-05-08 04:22:03,37.58906,-122.08378,0.0,0.0,3.611298044558993,0.0,False
20250508-04:22:04,042205.000,37.58906,-122.08378,1.0,4.4,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:05.000,2025-05-08 04:22:04,37.58906,-122.08378,0.0,0.0,3.611298044558993,0.0,False
20250508-04:22:05,042206.000,37.58906,-122.08378,1.0,3.9,3,318.80,0.5,0.3,080525,9,2025-05-08 04:22:06.000,2025-05-08 04:22:05,37.58906,-122.08378,0.5,0.3106855,3.611298044558993,0.0,False
20250508-04:22:06,042207.000,37.58906,-122.08378,1.0,4.2,3,318.80,0.5,0.3,080525,9,2025-05-08 04:22:07.000,2025-05-08 04:22:06,37.58906,-122.08378,0.5,0.3106855,3.611298044558993,0.0,False
20250508-04:22:07,042208.000,37.58906,-122.08377,1.0,4.6,3,318.80,0.5,0.3,080525,9,2025-05-08 04:22:08.000,2025-05-08 04:22:07,37.58906,-122.08377,0.5,0.3106855,3.8606666858279737,0.0008811154133486079,False
20250508-04:22:08,042209.000,37.58906,-122.08377,1.0,5.4,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:09.000,2025-05-08 04:22:08,37.58906,-122.08377,0.0,0.0,3.8606666858279737,0.0,False
20250508-04:22:09,042210.000,37.58906,-122.08378,1.0,5.8,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:10.000,2025-05-08 04:22:09,37.58906,-122.08378,0.0,0.0,3.611298044558993,0.0008811154133486079,False
20250508-04:22:10,042211.000,37.58907,-122.08378,1.0,2.7,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:11.000,2025-05-08 04:22:10,37.58907,-122.08378,0.0,0.0,2.522844663426291,0.0011119492658909769,False
20250508-04:22:11,042212.000,37.58907,-122.08378,1.0,1.2,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:12.000,2025-05-08 04:22:11,37.58907,-122.08378,0.0,0.0,2.522844663426291,0.0,False
20250508-04:22:12,042213.000,37.58907,-122.08378,1.0,0.2,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:13.000,2025-05-08 04:22:12,37.58907,-122.08378,0.0,0.0,2.522844663426291,0.0,False
20250508-04:22:13,042214.000,37.58907,-122.08378,1.0,0.8,3,318.80,0.4,0.2,080525,9,2025-05-08 04:22:14.000,2025-05-08 04:22:13,37.58907,-122.08378,0.4,0.2485484,2.522844663426291,0.0,False
20250508-04:22:14,042215.000,37.58908,-122.08377,1.0,1.9,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:15.000,2025-05-08 04:22:14,37.58908,-122.08377,0.0,0.0,2.006029001437734,0.001418730147069132,False
20250508-04:22:15,042216.000,37.58908,-122.08377,1.0,2.7,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:16.000,2025-05-08 04:22:15,37.58908,-122.08377,0.0,0.0,2.006029001437734,0.0,False
20250508-04:22:16,042217.000,37.58908,-122.08377,1.0,3.9,3,318.80,0.4,0.2,080525,9,2025-05-08 04:22:17.000,2025-05-08 04:22:16,37.58908,-122.08377,0.4,0.2485484,2.006029001437734,0.0,False
20250508-04:22:17,042218.000,37.58907,-122.08378,1.0,4.6,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:18.000,2025-05-08 04:22:17,37.58907,-122.08378,0.0,0.0,2.522844663426291,0.001418730147069132,False
20250508-04:22:18,042219.000,37.58907,-122.08378,1.0,4.1,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:19.000,2025-05-08 04:22:18,37.58907,-122.08378,0.0,0.0,2.522844663426291,0.0,False
20250508-04:22:19,042220.000,37.58907,-122.08378,1.0,4.4,3,318.80,0.4,0.2,080525,9,2025-05-08 04:22:20.000,2025-05-08 04:22:19,37.58907,-122.08378,0.4,0.2485484,2.522844663426291,0.0,False
20250508-04:22:20,042221.000,37.58907,-122.08377,1.0,4.6,3,318.80,0.4,0.2,080525,9,2025-05-08 04:22:21.000,2025-05-08 04:22:20,37.58907,-122.08377,0.4,0.2485484,2.868452307057581,0.0008811152949660111,False
20250508-04:22:21,042222.000,37.58906,-122.08377,1.0,5.8,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:22.000,2025-05-08 04:22:21,37.58906,-122.08377,0.0,0.0,3.8606666858279737,0.0011119492658909769,False
20250508-04:22:22,042223.000,37.58906,-122.08377,1.0,6.1,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:23.000,2025-05-08 04:22:22,37.58906,-122.08377,0.0,0.0,3.8606666858279737,0.0,False
20250508-04:22:23,042224.000,37.58906,-122.08377,1.0,6.5,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:24.000,2025-05-08 04:22:23,37.58906,-122.08377,0.0,0.0,3.8606666858279737,0.0,False
20250508-04:22:24,042225.000,37.58906,-122.08377,1.0,5.3,3,318.80,0.4,0.2,080525,9,2025-05-08 04:22:25.000,2025-05-08 04:22:24,37.58906,-122.08377,0.4,0.2485484,3.8606666858279737,0.0,False
20250508-04:22:25,042226.000,37.58906,-122.08378,1.0,3.2,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:26.000,2025-05-08 04:22:25,37.58906,-122.08378,0.0,0.0,3.611298044558993,0.0008811154133486079,False
20250508-04:22:26,042227.000,37.58906,-122.08378,1.0,0.4,3,318.80,0.0,0.0,080525,9,2025-05-08 04:22:27.000,2025-05-08 04:22:26,37.58906,-122.08378,0.0,0.0,3.611298044558993,0.0,False
20250508-04:22:27,042228.000,37.58907,-122.08378,1.0,0.0,3,293.20,0.4,0.2,080525,9,2025-05-08 04:22:28.000,2025-05-08 04:22:27,37.58907,-122.08378,0.4,0.2485484,2.522844663426291,0.0011119492658909769,False
20250508-04:22:28,042229.000,37.58907,-122.08378,1.0,0.0,3,293.20,0.4,0.2,080525,9,2025-05-08 04:22:29.000,2025-05-08 04:22:28,37.58907,-122.08378,0.4,0.2485484,2.522844663426291,0.0,False
20250508-04:22:29,042230.000,37.58907,-122.08378,1.0,0.0,3,293.20,0.5,0.3,080525,9,2025-05-08 04:22:30.000,2025-05-08 04:22:29,37.58907,-122.08378,0.5,0.3106855,2.522844663426291,0.0,False
20250508-04:22:30,042231.000,37.58907,-122.08378,1.0,0.0,3,293.20,0.5,0.3,080525,9,2025-05-08 04:22:31.000,2025-05-08 04:22:30,37.58907,-122.08378,0.5,0.3106855,2.522844663426291,0.0,False
20250508-04:22:31,042232.000,37.58906,-122.08378,1.0,0.6,3,279.40,0.5,0.3,080525,9,2025-05-08 04:22:32.000,2025-05-08 04:22:31,37.58906,-122.08378,0.5,0.3106855,3.611298044558993,0.0011119492658909769,False
20250508-04:22:32,042233.000,37.58906,-122.08378,1.0,0.8,3,261.60,0.5,0.3,080525,9,2025-05-08 04:22:33.000,2025-05-08 04:22:32,37.58906,-122.08378,0.5,0.3106855,3.611298044558993,0.0,False
